generation,best_distance,avg_distance
400,1626.1958935115554,1656.580534927801
401,1626.1958935115554,1667.952033773677
402,1626.1958935115554,1668.8862995958773
403,1626.1958935115554,1655.2676547593783
404,1626.1958935115554,1651.63358748998
405,1626.1958935115554,1649.4955051373777
406,1626.1958935115554,1645.103438178995
407,1626.1958935115554,1652.8976016020576
408,1626.1958935115554,1642.777378109793
409,1626.1958935115554,1651.7455425108963
410,1626.1958935115554,1667.4933019402017
411,1626.1958935115554,1648.8209273242123
412,1626.1958935115554,1663.22324280728
413,1626.1958935115554,1655.104444084247
414,1626.1958935115554,1665.7044098396082
415,1626.1958935115554,1683.0845031307445
416,1626.1958935115554,1667.9700442304907
417,1626.1958935115554,1664.3097013145536
418,1626.1958935115554,1648.0382802531792
419,1626.1958935115554,1655.2494633234207
420,1626.1958935115554,1651.649376335978
421,1626.1958935115554,1650.5492418124504
422,1626.1958935115554,1657.8643692460037
423,1626.1958935115554,1670.7064807099096
424,1626.1958935115554,1644.9234949302079
425,1626.1958935115554,1669.2926948497704
426,1626.1958935115554,1668.3701786787074
427,1626.1958935115554,1658.1228796888288
428,1626.1958935115554,1652.5523391936604
429,1626.1958935115554,1647.15612487156
430,1626.1958935115554,1657.8008500691503
431,1626.1958935115554,1645.0208667995698
432,1626.1958935115554,1654.0320520914358
433,1626.1958935115554,1660.1645004228742
434,1626.1958935115554,1670.5696709564318
435,1626.1958935115554,1670.1543854915435
436,1626.1958935115554,1651.4154675222649
437,1626.1958935115554,1645.3660163243649
438,1626.1958935115554,1665.3097207080336
439,1626.1958935115554,1694.127339468374
440,1626.1958935115554,1650.9961472131515
441,1626.1958935115554,1646.136425889592
442,1626.1958935115554,1660.8439638109855
443,1626.1958935115554,1641.815192078172
444,1626.1958935115554,1651.634881188887
445,1626.1958935115554,1637.1122747985937
446,1626.1958935115554,1646.5228302098578
447,1626.1958935115554,1670.533392016219
448,1626.1958935115554,1653.9087310615503
449,1626.1958935115554,1642.3425230501066
450,1626.1958935115554,1664.7359914413462
451,1626.1958935115554,1650.9638379283685
452,1626.1958935115554,1665.0038925449387
453,1626.1958935115554,1652.7669905287225
454,1626.1958935115554,1652.4813713051387
455,1626.1958935115554,1647.6627999965629
456,1626.1958935115554,1655.218704135951
457,1626.1958935115554,1657.5291430165328
458,1626.1958935115554,1659.0079083136086
459,1626.1958935115554,1662.5493016582573
460,1626.1958935115554,1638.508200169167
461,1626.1958935115554,1646.475075530442
462,1626.1958935115554,1653.238989889395
463,1626.1958935115554,1657.912513003631
464,1626.1958935115554,1656.799681826925
465,1626.1958935115554,1637.0647552080638
466,1626.1958935115554,1651.6444633872538
467,1626.1958935115554,1641.0575927079633
468,1626.1958935115554,1645.0766718831642
469,1626.1958935115554,1658.7554947100093
470,1626.1958935115554,1646.1710178694054
471,1626.1958935115554,1658.7947326999108
472,1626.1958935115554,1656.1198100633105
473,1626.1958935115554,1659.152013909216
474,1626.1958935115554,1645.4889519115711
475,1626.1958935115554,1667.417952666502
476,1626.1958935115554,1654.3450590668956
477,1626.1958935115554,1663.0146293707803
478,1626.1958935115554,1663.890269801602
479,1626.1958935115554,1665.441487203502
480,1626.1958935115554,1665.6323982169279
481,1626.1958935115554,1650.684088625095
482,1626.1958935115554,1667.2968725801093
483,1626.1958935115554,1648.0569524737393
484,1626.1958935115554,1674.6934665819688
485,1626.1958935115554,1666.6490245571256
486,1626.1958935115554,1654.785467577661
487,1626.1958935115554,1667.1395749206388
488,1626.1958935115554,1660.4985522195911
489,1626.1958935115554,1674.7433287508807
490,1626.1958935115554,1650.5171866616615
491,1626.1958935115554,1661.0405732136176
492,1626.1958935115554,1663.482036493143
493,1626.1958935115554,1644.7261505522144
494,1626.1958935115554,1638.2619715170308
495,1626.1958935115554,1654.3538277257849
496,1626.1958935115554,1648.1041649113324
497,1626.1958935115554,1656.7018052741685
498,1626.1958935115554,1649.3872281462086
499,1626.1958935115554,1653.312910055623
500,1626.1958935115554,1665.7401478978034
501,1626.1958935115554,1649.4886856768455
502,1626.1958935115554,1672.440920119908
503,1626.1958935115554,1657.794912784063
504,1626.1958935115554,1657.140409768315
505,1626.1958935115554,1639.597771740707
506,1626.1958935115554,1649.6229215077265
507,1626.1958935115554,1646.309467714234
508,1626.1958935115554,1643.2189029763124
509,1626.1958935115554,1657.5654170511407
